id,y_true,svm_pred,nb_pred,dt_pred,softmax_pred
19346,1,1,1,1,1
19347,1,1,1,1,1
19348,1,1,1,1,1
19349,0,1,1,1,1
19350,0,0,0,0,0
19351,1,1,1,1,1
19352,1,1,0,0,0
19353,0,0,0,0,0
19354,0,0,0,0,0
19355,1,1,1,1,1
19356,1,1,0,0,0
19357,0,0,1,1,1
19358,0,0,0,0,0
19359,1,0,0,0,0
19360,0,0,0,1,0
19361,0,1,1,1,1
19362,1,1,1,1,1
19363,1,1,1,1,1
19364,0,0,0,0,0
19365,0,0,0,1,0
19366,1,1,1,1,1
19367,1,1,1,1,1
19368,1,1,1,1,1
19369,1,1,1,1,1
19370,1,1,1,1,1
19371,0,0,0,0,0
19372,0,0,0,0,0
19373,0,0,0,0,0
19374,0,0,0,0,0
19375,1,1,1,1,1
19376,0,1,1,1,1
19377,1,0,0,0,0
19378,0,0,1,0,0
19379,1,1,1,0,0
19380,0,1,1,1,1
19381,1,1,1,1,1
19382,1,1,1,1,1
19383,0,1,1,1,1
19384,1,1,1,1,1
19385,1,1,1,1,1
19386,0,0,0,0,0
19387,0,0,0,0,0
19388,1,0,0,0,0
19389,0,0,0,0,0
19390,1,1,1,1,1
19391,1,1,1,1,1
19392,1,1,1,1,1
19393,0,0,0,0,0
19394,1,1,1,1,1
19395,1,1,1,1,1
19396,1,1,1,1,1
19397,1,1,1,1,1
19398,1,1,1,1,1
19399,1,0,0,0,0
19400,1,1,1,1,1
19401,1,1,1,0,0
19402,1,1,0,1,1
19403,1,1,1,1,1
19404,0,0,0,0,0
19405,0,0,0,0,0
19406,0,0,0,0,0
19407,0,0,0,1,0
19408,1,1,1,1,1
19409,1,1,0,1,1
19410,0,0,0,1,1
19411,0,1,1,1,1
19412,0,0,0,0,0
19413,0,1,0,1,1
19414,0,0,0,1,1
19415,1,1,0,1,1
19416,1,1,1,1,1
19417,1,1,0,1,1
19418,0,1,1,1,1
19419,0,0,0,0,0
19420,1,1,1,1,1
19421,0,0,0,0,0
19422,1,1,1,1,1
19423,1,1,1,0,1
19424,1,0,0,0,0
19425,0,0,0,1,0
19426,0,0,0,0,0
19427,1,1,1,1,1
19428,0,0,0,0,0
19429,0,1,0,1,1
19430,1,1,0,1,1
19431,0,0,0,0,0
19432,1,1,1,1,1
19433,0,1,1,1,1
19434,0,0,0,0,0
19435,1,1,0,1,1
19436,0,0,0,0,0
19437,0,0,0,0,0
19438,1,1,1,1,1
19439,1,1,0,1,1
19440,1,1,0,1,1
19441,1,1,1,1,1
19442,1,1,1,1,1
19443,1,0,0,0,0
19444,1,1,0,1,1
19445,1,1,1,1,1
19446,0,0,0,0,0
19447,0,0,0,0,0
19448,0,0,0,0,0
19449,0,0,1,1,1
19450,1,1,1,1,1
19451,0,0,0,1,0
19452,1,1,1,1,1
19453,1,1,0,1,1
19454,0,0,0,0,0
19455,1,1,1,0,0
19456,0,1,0,1,1
19457,0,0,0,0,0
19458,1,1,0,1,1
19459,0,1,1,1,1
19460,0,0,0,1,0
19461,1,1,1,1,0
19462,1,1,0,0,0
19463,0,0,0,0,0
19464,1,0,0,0,0
19465,1,0,0,0,0
19466,0,1,0,1,0
19467,0,1,1,1,1
19468,1,1,1,1,1
19469,1,1,1,1,1
19470,0,0,0,1,0
19471,0,1,0,1,1
19472,0,1,0,1,1
19473,1,0,0,0,0
19474,0,0,0,0,0
19475,0,1,1,1,1
19476,1,1,0,1,1
19477,1,1,1,1,1
19478,0,0,0,0,0
19479,0,0,0,0,0
19480,1,1,1,0,0
19481,1,1,0,1,1
19482,1,1,1,1,1
19483,0,0,0,0,0
19484,1,1,1,1,1
19485,1,1,1,1,1
19486,1,1,0,1,1
19487,1,1,0,1,1
19488,1,1,1,1,1
19489,0,0,0,0,0
19490,0,1,1,1,1
19491,1,1,0,1,0
19492,0,0,0,0,0
19493,0,1,0,1,1
19494,1,1,1,1,1
19495,1,1,0,1,1
19496,0,0,0,0,0
19497,1,1,1,1,1
19498,0,0,0,0,0
19499,1,1,1,1,1
19500,1,1,0,1,1
19501,0,0,0,0,0
19502,1,1,0,1,1
19503,0,1,0,0,0
19504,0,1,1,1,1
19505,1,1,1,1,1
19506,1,1,1,1,1
19507,0,0,0,0,0
19508,1,0,0,1,0
19509,0,0,0,0,0
19510,0,0,0,1,1
19511,1,1,0,1,1
19512,0,0,0,0,0
19513,0,0,0,0,0
19514,0,1,1,1,1
19515,0,0,1,1,0
19516,0,0,0,0,0
19517,0,1,0,1,0
19518,0,0,0,0,0
19519,1,1,1,1,1
19520,0,0,0,0,0
19521,0,0,0,0,0
19522,1,1,1,1,1
19523,0,0,0,0,0
19524,0,1,0,0,0
19525,1,0,1,1,1
19526,1,0,0,0,0
19527,0,0,0,0,0
19528,1,1,0,1,1
19529,1,1,1,1,1
19530,0,0,0,0,0
19531,1,1,0,1,1
19532,0,0,0,0,0
19533,1,1,1,1,1
19534,1,1,1,1,1
19535,0,0,1,1,1
19536,0,0,0,0,0
19537,0,0,0,0,0
19538,1,1,1,1,1
19539,0,1,0,1,1
19540,1,1,1,1,1
19541,0,0,0,0,0
19542,0,1,1,1,1
19543,0,0,0,0,0
19544,1,1,1,1,1
19545,1,1,1,1,1
19546,1,1,0,1,1
19547,1,1,1,1,1
19548,0,0,0,0,0
19549,0,0,0,1,0
19550,0,0,1,1,1
19551,0,0,0,0,0
19552,1,1,1,1,1
19553,1,1,0,0,0
19554,1,1,1,1,1
19555,0,0,0,0,0
19556,0,0,0,0,0
19557,0,0,0,0,0
19558,0,0,0,0,0
19559,0,0,0,0,0
19560,0,0,0,0,0
19561,1,1,1,1,1
19562,0,1,1,1,1
19563,1,1,0,1,1
19564,1,1,1,1,1
19565,0,0,0,0,0
19566,0,0,0,0,0
19567,0,1,0,1,1
19568,1,1,0,1,1
19569,0,1,0,1,1
19570,0,0,0,0,0
19571,1,1,1,1,1
19572,0,0,0,0,0
19573,1,1,0,1,0
19574,1,1,1,1,1
19575,0,0,1,1,1
19576,1,1,1,1,1
19577,0,0,0,0,0
19578,1,1,0,1,0
19579,0,0,0,0,0
19580,0,0,0,0,0
19581,1,1,1,1,1
19582,0,0,0,0,0
19583,0,0,0,0,0
19584,1,1,1,1,1
19585,0,0,0,0,0
19586,0,0,0,1,0
19587,1,1,1,1,1
19588,1,1,0,1,1
19589,0,1,1,1,1
19590,0,1,0,1,1
19591,1,1,0,1,1
19592,0,1,1,1,1
19593,1,1,1,1,1
19594,0,1,0,1,1
19595,1,1,0,1,1
19596,0,0,0,0,0
19597,0,0,0,0,0
19598,1,1,0,0,0
19599,1,1,1,0,1
19600,0,1,1,1,1
19601,0,0,0,0,0
19602,0,1,1,1,1
19603,1,1,0,1,1
19604,0,0,0,0,0
19605,1,1,1,1,1
19606,0,0,0,0,0
19607,1,1,1,1,1
19608,1,1,0,1,0
19609,0,0,0,0,0
19610,0,0,0,0,0
19611,0,0,0,0,0
19612,0,0,0,0,0
19613,0,0,0,0,0
19614,0,1,1,1,1
19615,1,1,0,1,1
19616,0,1,0,1,0
19617,1,1,1,1,1
19618,1,1,1,1,1
19619,1,0,0,1,1
19620,0,0,0,0,0
19621,1,1,1,1,1
19622,1,1,1,0,1
19623,0,0,0,0,0
19624,1,1,1,1,1
19625,1,1,0,1,1
19626,1,1,1,1,1
19627,1,1,1,1,1
19628,1,1,0,1,0
19629,1,1,1,1,1
19630,1,1,1,1,1
19631,0,0,0,0,0
19632,0,0,0,0,0
19633,0,0,0,0,0
19634,1,1,1,1,1
19635,1,1,1,0,1
19636,1,1,1,1,1
19637,0,1,0,1,1
19638,0,0,0,0,0
19639,1,1,1,1,1
19640,1,1,1,1,1
19641,1,1,1,1,1
19642,1,1,1,1,1
19643,0,0,0,0,0
19644,0,0,1,0,0
19645,1,1,0,0,0
19646,0,0,0,0,0
19647,0,0,0,0,0
19648,0,0,0,0,0
19649,1,1,0,1,0
19650,0,0,1,1,1
19651,1,0,0,0,0
19652,1,1,0,1,1
19653,1,1,1,1,1
19654,0,0,0,0,0
19655,1,1,1,1,1
19656,1,1,1,1,1
19657,0,1,1,1,1
19658,0,0,0,0,0
19659,1,1,1,1,1
19660,1,1,1,1,1
19661,0,0,0,0,0
19662,0,0,1,0,0
19663,0,0,0,0,0
19664,1,1,1,1,1
19665,1,1,0,0,0
19666,1,1,1,1,1
19667,1,0,0,0,0
19668,0,0,0,0,0
19669,0,0,0,1,1
19670,0,0,0,0,0
19671,0,0,0,1,0
19672,1,1,0,1,0
19673,0,0,0,0,0
19674,0,0,0,0,0
19675,1,0,0,1,1
19676,1,1,0,1,1
19677,0,0,0,0,0
19678,0,0,0,1,1
19679,0,1,1,0,0
19680,0,0,0,0,0
19681,1,1,1,1,1
19682,0,0,0,1,0
19683,0,0,0,0,0
19684,1,1,1,1,1
19685,0,1,0,1,0
19686,0,1,0,1,1
19687,0,0,1,0,1
19688,1,1,1,1,1
19689,1,1,1,1,1
19690,0,0,0,0,0
19691,0,0,0,0,0
19692,0,0,1,0,0
19693,0,1,0,1,1
19694,0,1,1,0,0
19695,1,1,0,1,0
19696,0,0,0,0,0
19697,1,1,1,1,1
19698,1,1,0,1,1
19699,1,1,0,0,0
19700,1,1,0,0,0
19701,1,1,0,0,0
19702,1,1,1,1,1
19703,1,1,1,1,1
19704,1,1,0,1,1
19705,0,0,0,0,0
19706,1,1,1,1,1
19707,1,1,0,1,1
19708,0,1,1,1,1
19709,0,0,0,0,0
19710,0,0,0,0,0
19711,1,1,1,1,1
19712,0,1,0,1,1
19713,0,0,0,0,0
19714,0,0,0,0,0
19715,0,0,0,0,0
19716,0,0,0,0,0
19717,1,1,0,1,0
19718,1,1,1,1,1
19719,0,0,0,0,0
19720,1,1,1,1,1
19721,1,1,1,1,1
19722,0,1,0,1,0
19723,1,1,0,1,1
19724,1,1,0,1,0
19725,0,0,0,0,0
19726,1,1,1,1,1
19727,0,0,0,0,0
19728,0,0,0,0,0
19729,0,0,0,0,0
19730,0,0,0,0,0
19731,0,0,0,0,0
19732,1,1,1,1,1
19733,0,0,0,0,0
19734,1,1,1,1,1
19735,1,1,0,1,1
19736,0,0,0,0,0
19737,1,1,0,1,1
19738,0,0,0,0,0
19739,1,1,1,1,1
19740,1,1,1,1,0
19741,0,0,0,0,0
19742,1,1,0,1,0
19743,1,1,1,1,1
19744,0,0,0,1,0
19745,1,1,1,1,1
19746,0,0,0,0,0
19747,0,1,1,1,1
19748,1,1,0,1,1
19749,0,1,0,1,1
19750,1,1,1,1,1
19751,0,0,0,0,0
19752,0,0,0,0,0
19753,1,0,0,0,0
19754,0,0,0,0,0
19755,1,1,0,1,1
19756,0,0,0,1,1
19757,0,1,1,1,1
19758,1,1,1,1,1
19759,1,1,1,1,1
19760,0,0,0,0,0
19761,1,1,0,1,1
19762,0,1,0,1,1
19763,1,1,1,1,1
19764,1,1,1,1,1
19765,0,0,0,0,0
19766,1,1,0,1,1
19767,1,1,1,1,1
19768,1,1,1,1,1
19769,1,1,1,1,1
19770,1,1,0,1,1
19771,1,1,1,1,1
19772,1,1,0,1,1
19773,0,0,0,0,0
19774,0,1,1,1,1
19775,0,0,0,0,0
19776,1,1,0,0,0
19777,0,0,1,0,0
19778,0,0,0,0,0
19779,0,0,0,0,0
19780,0,1,1,1,1
19781,0,0,0,0,0
19782,1,1,0,1,1
19783,1,1,1,1,1
19784,1,1,0,1,0
19785,0,0,0,0,0
19786,0,0,0,0,0
19787,1,1,1,1,1
19788,0,1,1,1,1
19789,0,0,0,0,0
19790,0,0,0,0,0
19791,1,1,1,1,1
19792,0,0,0,0,0
19793,0,0,0,0,0
19794,1,1,1,1,1
19795,1,0,0,0,0
19796,1,1,0,1,0
19797,0,0,0,0,0
19798,1,1,0,1,0
19799,0,1,0,1,1
19800,0,1,1,1,1
19801,1,0,0,0,0
19802,0,1,1,1,1
19803,0,0,0,1,1
19804,1,1,1,1,1
19805,1,0,0,0,0
19806,0,1,0,1,1
19807,1,0,0,0,0
19808,0,0,0,0,0
19809,0,1,1,1,1
19810,1,1,0,1,1
19811,0,1,1,1,1
19812,0,1,1,1,1
19813,0,1,1,1,1
19814,0,0,0,0,0
19815,1,1,1,1,1
19816,0,1,1,1,1
19817,1,1,1,1,1
19818,0,1,1,1,1
19819,1,1,0,1,1
19820,1,1,1,1,1
19821,1,1,1,1,1
19822,1,1,0,0,0
19823,0,0,0,0,0
19824,1,1,0,1,0
19825,1,1,1,1,1
19826,0,0,0,0,0
19827,0,1,0,1,0
19828,1,1,1,1,1
19829,0,0,0,0,0
19830,0,1,1,1,1
19831,1,1,1,1,1
19832,0,0,0,0,0
19833,1,1,1,1,1
19834,0,0,0,0,0
19835,1,1,1,1,1
19836,0,1,1,1,1
19837,0,0,0,0,0
19838,1,1,1,1,1
19839,0,1,1,1,1
19840,0,0,0,0,0
19841,1,1,1,1,1
19842,1,1,1,1,1
19843,0,0,0,0,0
19844,0,0,0,0,0
19845,0,1,0,1,0
19846,0,0,0,0,0
19847,1,0,0,0,0
19848,0,1,1,1,1
19849,0,0,0,1,0
19850,0,1,0,1,0
19851,1,1,1,0,1
19852,0,0,0,0,0
19853,0,0,1,0,0
19854,0,0,0,0,0
19855,1,1,1,1,1
19856,0,0,0,1,1
19857,0,0,0,0,0
19858,1,1,0,1,1
19859,1,1,1,1,1
19860,0,0,0,0,0
19861,1,0,0,0,0
19862,0,0,0,0,0
19863,0,0,0,0,0
19864,0,1,1,1,1
19865,0,0,0,0,0
19866,1,1,1,1,1
19867,0,0,0,0,0
19868,1,1,1,1,1
19869,0,0,0,0,0
19870,0,1,0,0,0
19871,0,0,0,0,0
19872,1,1,1,1,1
19873,0,0,0,0,0
19874,1,1,1,1,1
19875,1,1,1,1,1
19876,0,0,0,0,0
19877,1,1,1,1,1
19878,0,0,0,0,0
19879,1,1,1,1,1
19880,1,1,1,1,1
19881,1,1,1,1,0
19882,0,0,0,1,1
19883,0,0,0,0,0
19884,0,0,0,0,0
19885,1,1,1,1,1
19886,1,1,1,1,1
19887,0,0,0,0,0
19888,1,1,0,1,1
19889,1,1,1,1,1
19890,0,1,0,1,0
19891,1,1,1,1,1
19892,1,1,1,1,1
19893,1,1,1,1,1
19894,1,1,1,1,1
19895,0,1,1,1,1
19896,0,0,0,0,0
19897,1,1,1,1,1
19898,0,1,0,1,0
19899,0,0,0,0,0
19900,1,1,1,1,1
19901,0,1,1,1,1
19902,0,0,0,0,0
19903,0,0,0,0,0
19904,1,1,1,1,1
19905,0,0,0,0,0
19906,0,0,0,1,1
19907,0,1,0,1,1
19908,0,0,0,0,0
19909,1,1,0,1,1
19910,1,1,0,1,1
19911,0,1,1,1,1
19912,1,1,0,1,1
19913,0,0,1,0,0
19914,1,1,1,1,1
19915,1,0,0,0,0
19916,1,1,1,1,1
19917,0,0,0,0,0
19918,0,0,0,0,0
19919,0,0,0,0,0
19920,1,0,0,0,0
19921,1,1,0,1,1
19922,1,1,1,1,1
19923,1,1,0,1,1
19924,1,1,1,0,1
19925,1,1,1,1,1
19926,0,0,0,0,0
19927,0,0,0,0,0
19928,1,1,1,1,1
19929,0,0,0,0,0
19930,0,0,0,0,0
19931,0,0,0,1,0
19932,1,1,0,0,0
19933,1,1,1,1,1
19934,1,1,0,1,0
19935,0,1,1,1,1
19936,0,1,0,1,1
19937,1,0,0,0,0
19938,1,0,0,0,0
19939,0,0,0,0,0
19940,0,0,0,0,0
19941,1,1,1,1,1
19942,1,1,1,1,1
19943,1,1,1,1,1
19944,0,1,0,1,1
19945,1,1,0,1,1
19946,1,1,1,1,1
19947,0,0,0,0,0
19948,0,0,0,0,0
19949,1,1,0,1,0
19950,1,1,1,1,1
19951,0,0,0,0,0
19952,1,1,0,1,1
19953,1,1,1,1,1
19954,0,0,0,0,0
19955,1,1,1,1,1
19956,1,1,0,1,1
19957,1,0,0,0,0
19958,0,0,0,0,0
19959,0,0,0,0,0
19960,1,1,1,1,1
19961,1,1,0,1,1
19962,0,0,0,0,1
19963,1,1,0,1,1
19964,0,0,0,0,0
19965,1,1,1,1,1
19966,0,0,0,0,0
19967,1,1,1,1,1
19968,0,0,0,0,0
19969,1,1,1,1,1
19970,0,0,0,0,0
19971,0,0,0,0,0
19972,1,1,0,0,0
19973,1,1,0,0,0
19974,1,1,1,1,1
19975,0,1,1,1,1
19976,1,1,0,1,0
19977,1,1,0,1,0
19978,1,1,1,1,1
19979,1,1,1,1,1
19980,0,0,0,0,0
19981,1,0,0,0,0
19982,1,1,1,1,1
19983,0,0,0,0,0
19984,1,1,1,1,1
19985,0,0,0,0,0
19986,1,1,1,1,1
19987,0,0,0,0,0
19988,0,0,0,0,0
19989,1,0,0,0,0
19990,0,0,1,1,1
19991,1,1,1,1,1
19992,1,1,1,1,0
19993,1,1,0,1,1
19994,1,0,0,0,0
19995,1,1,1,0,1
19996,0,0,0,0,0
19997,0,0,0,0,0
19998,1,1,1,1,1
19999,1,1,1,1,1
20000,1,1,1,1,1
20001,1,1,1,1,1
20002,1,1,1,1,1
20003,1,1,0,1,1
20004,0,0,0,0,0
20005,1,1,1,1,1
20006,1,1,1,1,1
20007,1,1,1,1,1
20008,1,0,0,0,0
20009,0,0,0,0,0
20010,1,0,0,0,0
20011,1,1,1,1,1
20012,1,0,0,1,0
20013,0,0,0,1,0
20014,1,1,0,1,1
20015,0,1,0,1,1
20016,1,1,1,1,1
20017,1,1,0,1,0
20018,1,1,1,1,1
20019,1,1,1,1,1
20020,0,0,0,0,0
20021,1,1,0,1,1
20022,1,1,0,1,1
20023,1,1,1,1,1
20024,1,1,1,1,1
20025,1,1,1,1,1
20026,0,0,0,0,0
20027,0,0,1,1,0
20028,1,1,1,1,1
20029,1,1,1,1,1
20030,0,0,0,0,0
20031,0,0,0,0,0
20032,1,1,0,0,0
20033,1,1,0,1,1
20034,0,0,0,0,0
20035,1,1,0,1,1
20036,0,1,1,1,1
20037,1,1,0,0,0
20038,1,1,0,0,0
20039,1,1,0,1,1
20040,0,1,1,1,1
20041,0,1,1,1,1
20042,1,1,1,1,1
20043,0,0,0,0,0
20044,0,0,0,0,0
20045,1,1,1,1,1
20046,0,0,0,0,0
20047,0,1,1,1,1
20048,1,1,1,1,0
20049,1,1,1,1,1
20050,1,1,0,0,1
20051,1,1,0,1,1
20052,1,1,1,1,1
20053,0,0,0,0,0
20054,0,0,0,0,0
20055,0,0,0,0,0
20056,1,1,0,1,0
20057,0,1,1,1,1
20058,1,1,1,1,1
20059,0,0,0,0,0
20060,1,1,1,1,1
20061,1,1,0,0,0
20062,0,1,1,1,1
20063,1,1,0,1,1
20064,1,1,1,1,1
20065,1,1,0,1,1
20066,1,1,1,1,1
20067,1,1,1,1,1
20068,0,0,0,0,0
20069,0,0,0,0,0
20070,0,0,1,1,0
20071,1,0,0,0,0
20072,0,1,0,1,1
20073,1,1,1,1,1
20074,0,0,1,1,1
20075,1,1,1,1,1
20076,0,0,0,0,0
20077,0,0,0,0,0
20078,0,0,0,0,0
20079,1,1,1,0,1
20080,0,1,0,1,1
20081,1,1,1,1,1
20082,0,0,0,1,0
20083,0,0,0,0,0
20084,0,0,0,0,0
20085,0,0,0,0,0
20086,0,1,0,1,1
20087,0,1,0,1,1
20088,0,0,1,1,1
20089,0,0,0,0,0
20090,1,1,0,0,0
20091,1,1,0,1,1
20092,0,0,0,0,0
20093,1,1,0,1,1
20094,1,1,1,1,1
20095,0,1,1,0,0
20096,0,0,0,0,0
20097,1,1,1,1,1
20098,0,0,0,0,0
20099,0,0,0,0,0
20100,0,1,0,1,1
20101,1,0,0,0,0
20102,0,0,0,0,0
20103,1,1,0,1,1
20104,1,1,1,1,1
20105,1,1,1,1,1
20106,0,0,1,1,1
20107,0,0,0,0,0
20108,1,1,0,1,1
20109,0,0,0,0,0
20110,1,1,1,1,1
20111,1,1,1,1,1
20112,1,0,0,0,0
20113,0,0,1,1,0
20114,1,1,1,1,1
20115,1,1,1,1,1
20116,0,1,1,1,0
20117,0,0,0,0,0
20118,1,0,0,0,0
20119,1,1,1,1,1
20120,0,0,0,1,1
20121,0,0,0,0,0
20122,0,0,0,0,0
20123,0,0,0,0,0
20124,1,0,0,0,0
20125,0,0,0,0,0
20126,0,0,0,0,0
20127,1,1,1,1,1
20128,0,0,0,0,0
20129,1,1,0,0,0
20130,0,1,0,1,0
20131,0,0,0,0,0
20132,0,0,0,0,0
20133,1,1,1,1,1
20134,0,0,0,0,0
20135,0,0,0,1,1
20136,1,1,1,1,1
20137,0,0,0,0,0
20138,1,0,0,0,0
20139,0,0,0,0,0
20140,0,0,0,0,0
20141,0,0,0,0,0
20142,1,1,1,1,1
20143,1,1,1,1,1
20144,0,1,1,0,0
20145,1,1,0,1,0
20146,1,1,0,1,0
20147,0,0,0,1,0
20148,1,1,1,1,1
20149,0,0,0,0,0
20150,0,0,0,0,0
20151,0,1,0,1,1
20152,1,1,1,1,1
20153,1,1,1,1,1
20154,0,0,0,0,1
20155,0,0,1,1,1
20156,0,0,0,0,0
20157,1,1,1,1,1
20158,1,1,1,1,1
20159,1,1,0,1,1
20160,0,0,0,0,0
20161,1,1,0,1,0
20162,1,1,1,1,1
20163,0,0,0,0,0
20164,0,1,0,1,1
20165,0,1,0,1,0
20166,0,0,1,1,1
20167,0,0,0,1,0
20168,0,0,0,0,0
20169,0,0,1,0,0
20170,0,1,1,1,1
20171,1,0,0,1,0
20172,0,0,0,0,0
20173,0,0,0,0,0
20174,0,1,0,1,1
20175,1,0,0,0,0
20176,0,0,0,0,0
20177,1,1,1,1,1
20178,1,1,0,1,1
20179,1,0,0,0,0
20180,0,1,1,1,1
20181,1,1,1,1,1
20182,1,1,1,1,1
20183,0,0,0,0,0
20184,0,0,0,0,0
20185,0,0,0,0,0
20186,1,1,1,1,1
20187,1,1,1,1,1
20188,1,1,1,1,1
20189,1,1,1,1,1
20190,1,1,1,0,1
20191,0,0,0,0,0
20192,1,1,1,1,1
20193,1,1,1,1,1
20194,0,0,0,0,0
20195,1,1,1,1,1
20196,1,1,1,1,1
20197,0,0,0,0,0
20198,1,1,1,1,1
20199,1,1,0,1,1
20200,0,0,0,0,0
20201,0,1,1,1,1
20202,1,1,1,1,1
20203,0,1,0,1,1
20204,1,1,1,1,1
20205,0,0,0,0,0
20206,1,0,1,0,0
20207,1,1,1,1,1
20208,0,1,0,1,1
20209,1,1,0,1,1
20210,1,1,0,1,0
20211,0,0,0,0,0
20212,0,0,0,0,0
20213,0,0,0,0,0
20214,1,1,1,1,1
20215,1,1,1,1,1
20216,1,0,0,0,0
20217,0,1,1,1,1
20218,1,1,1,0,0
20219,0,0,1,0,1
20220,1,1,1,1,1
20221,1,1,0,1,1
20222,0,0,0,0,0
20223,0,0,0,0,0
20224,1,1,1,1,1
20225,0,0,0,0,0
20226,0,0,0,0,0
20227,1,1,0,0,0
20228,0,0,0,0,0
20229,0,1,0,1,0
20230,0,1,0,0,0
20231,0,0,0,0,0
20232,0,0,0,0,0
20233,1,1,1,1,1
20234,0,0,0,0,0
20235,0,0,0,0,0
20236,0,0,0,0,0
20237,1,1,0,1,1
20238,0,0,0,0,0
20239,1,1,1,1,1
20240,1,1,0,1,1
20241,1,1,1,1,1
20242,1,1,1,1,1
20243,0,0,0,0,0
20244,1,1,1,1,1
20245,1,1,1,1,1
20246,0,1,1,1,1
20247,1,1,1,1,1
20248,0,0,0,0,0
20249,0,0,0,0,0
20250,1,1,0,1,1
20251,1,1,1,1,1
20252,0,1,1,1,1
20253,0,0,0,0,0
20254,0,0,0,0,0
20255,1,1,1,1,1
20256,1,1,0,1,1
20257,1,1,0,1,1
20258,1,1,1,1,1
20259,0,0,0,0,0
20260,0,1,1,1,1
20261,1,1,1,1,1
20262,1,1,0,1,1
20263,0,1,1,1,1
20264,1,1,1,1,1
20265,0,1,0,1,0
20266,0,1,0,1,1
20267,0,0,1,1,1
20268,1,1,0,1,1
20269,0,1,0,1,1
20270,1,1,1,1,1
20271,1,1,0,1,0
20272,0,0,0,0,0
20273,1,1,1,1,1
20274,1,1,1,1,1
20275,1,1,1,1,1
20276,0,0,0,0,0
20277,1,1,0,1,1
20278,0,0,0,0,0
20279,0,0,0,0,0
20280,0,0,0,1,0
20281,1,1,1,0,0
20282,1,1,1,1,1
20283,1,1,1,1,1
20284,0,0,0,0,0
20285,0,0,0,0,0
20286,1,1,1,1,1
20287,0,0,1,1,1
20288,1,1,1,1,1
20289,0,0,0,1,0
20290,0,0,0,0,0
20291,1,0,0,0,0
20292,0,0,1,1,1
20293,1,0,0,0,0
20294,0,0,0,0,0
20295,0,0,1,0,0
20296,0,0,0,0,0
20297,1,1,1,1,1
20298,0,0,0,0,0
20299,1,0,0,0,0
20300,0,0,0,1,1
20301,0,0,0,0,0
20302,0,1,1,1,1
20303,0,1,0,0,0
20304,1,1,1,1,1
20305,0,0,0,0,0
20306,1,1,1,1,1
20307,0,0,0,0,0
20308,0,0,1,1,1
20309,1,1,1,1,1
20310,0,0,0,0,0
20311,0,1,0,1,1
20312,1,1,1,1,1
20313,1,1,1,1,1
20314,0,0,0,0,0
20315,1,1,0,0,0
20316,0,0,0,0,0
20317,0,0,0,0,0
20318,0,0,0,0,0
20319,0,0,0,0,0
20320,0,1,1,1,1
20321,0,1,1,1,1
20322,1,1,0,1,0
20323,1,1,1,1,1
20324,1,1,1,1,1
20325,1,1,1,1,1
20326,1,0,0,0,0
20327,1,1,1,1,1
20328,1,1,1,1,1
20329,1,1,1,1,1
20330,0,0,0,0,0
20331,1,1,0,1,1
20332,1,1,1,1,1
20333,1,1,1,1,1
20334,0,0,0,0,0
20335,0,0,0,0,0
20336,0,0,0,0,0
20337,0,0,0,0,0
20338,1,1,1,1,1
20339,1,0,0,1,0
20340,1,0,1,1,1
20341,0,0,0,0,0
20342,0,0,0,0,0
20343,0,0,0,0,0
20344,0,0,0,0,0
20345,0,0,0,0,0
20346,1,0,0,0,0
20347,1,1,1,1,1
20348,0,1,0,1,0
20349,1,1,0,1,1
20350,0,0,0,0,0
20351,0,0,0,0,0
20352,0,0,0,0,0
20353,1,1,1,1,1
20354,1,1,0,1,1
20355,0,0,0,0,0
20356,0,0,0,0,0
20357,0,0,0,0,0
20358,0,0,0,0,0
20359,1,1,0,1,0
20360,0,1,1,1,1
20361,0,0,0,0,0
20362,0,0,0,0,0
20363,0,0,0,0,0
20364,1,1,1,1,1
20365,1,1,1,1,1
20366,1,0,0,0,0
20367,0,1,0,1,1
20368,0,1,1,1,1
20369,1,1,1,1,0
20370,0,0,1,1,1
20371,1,1,0,1,1
20372,0,0,0,0,0
20373,1,1,1,1,1
20374,1,1,1,1,1
20375,1,0,0,0,0
20376,1,1,1,1,1
20377,0,0,0,0,0
20378,1,1,1,1,1
20379,0,0,0,1,1
20380,0,0,0,0,0
20381,0,0,0,0,0
20382,0,0,0,0,0
20383,0,0,1,1,1
20384,0,0,0,0,0
20385,1,1,1,1,1
20386,0,1,1,1,1
20387,0,0,0,0,0
20388,1,1,1,1,1
20389,1,1,1,1,1
20390,0,0,0,0,0
20391,1,1,1,1,1
20392,1,1,1,1,1
20393,1,1,0,0,1
20394,0,0,0,0,0
20395,0,1,0,1,1
20396,1,1,1,1,1
20397,1,1,1,1,1
20398,1,1,1,1,1
20399,1,1,1,1,1
20400,1,1,1,1,1
20401,0,0,0,0,0
20402,1,1,1,1,1
20403,0,0,0,0,0
20404,1,1,1,1,1
20405,1,1,0,1,1
20406,0,1,1,1,1
20407,1,1,0,1,1
20408,1,1,1,1,1
20409,0,0,1,1,1
20410,1,1,1,1,1
20411,0,1,1,1,1
20412,0,0,0,0,0
20413,1,1,0,1,0
20414,1,1,1,1,1
20415,0,0,0,0,0
20416,1,1,0,0,0
20417,1,0,0,0,0
20418,1,1,0,0,0
20419,1,1,0,1,1
